obs,time,elapsed,date,hhmmss,averaging,id,machine,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,A_dark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,A_fs,ETR,PhiCO2,NPQ,alt._Fo',DarkPulseID,Fmin,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,ID,P1_dur,P1_Fmax,T@P1_Fmax,Q@P1_Fmax,P1_PredF,P1_ΔF,P2_dur,P2_ramp,P2_int,P2_int_se,P2_slp,P2_slp_se,P2_R2,P2_dQdt,P3_dur,P3_Fmax,T@P3_Fmax,Q@P3_Fmax,P3_PredF,P3_ΔF,ID,Dur,DCo,InitSlope,Fo,F1,T@F1,T@HIR,F2,T@F2,DCmax,T@DCmax,PhiPS2_dc,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,F:MN,F:SLP,F:SD,F:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r,NA
65,1743714616,12703.4,20250403 16:10:16,16:10:16,5,5579_mai_yellow,stan,1743714608,0.000162602,0.162601596,0.833210329,399.6251667,212.3066509,19.13559876,36.01896978,0.007551442,2.838689279,0.0075403,0.004713687,49.61750953,25.32566556,24.96867333,3.173743854,40.03468483,1.278109795,3.192506199,1.895634059,-7.170730403,15.1325375,1.127802632,58.70711926,0,0,1,0,47943,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0067333,252.9053632,0.842998957,0.165387986,2,0.5,0: Broadleaf,2,1743714608,399.6251667,399.9844333,14.18044,14.11632333,399.8611667,14.12844,500.013,90.03190333,0.0999822,25.06755333,24.96867333,999.9,0,0,10001.253,0,141.2354,-0.546374533,405.1833667,405.7115,0.062967113,399.9844333,14.11632333,1.276588333,1.27092,10.52601333,10.45928667,300.0067333,0.900028,0.0999716,0,2.288643333,0,962.1333,2812.483,35.7143,39.2414,37.5186,38.44763333,35.97476667,270.0143333,29.99,0,1743714616,0,2.301373077,-1.089945298,-1.363521357,962.1344231,15,1743714632,16:10:32,1743714632,1743714632,66,0.189,0.001,-0.236,0.052,400,14,0.2,0.11,-0.547831463,0.194923652,0.056393325,1,2.3169,-0.698365167,0.228443047,-1,0.062678105,0.002917125,0.000933524,1,2,2,2-Feb,3.13466,2.76024,0.0906146,0.0897753,0.0730539,0.0721102,29160.3,29149.4,29791.9,29583.3,36535.4,36396,41968,42056.8,1.94342,1.90517,0.068292,0,23.8486,999.9,32.9,28.6,14.3599,62.5928,28.8381,1,-0.116341,0.0684205,20.4142,5.22717,12.011,4.99205,3.28993,9999,9999,9999,999.9,1.86707,1.86627,1.86564,1.86568,1.86743,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.236,0.052,0.413131609,-0.002150082,2.08E-07,-1.53E-10,-0.029178022,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,21.6,21.6,0.997314,2.25464,1.39648,2.35596,1.49536,2.64648,32.7313,13.7293,18,480.641,447.199,23.7983,26.0612,30.0001,25.9401,25.8709,19.972,-30,-30,23.8153,400,0,101.884,101.105,NA
66,1743714706,12793.4,20250403 16:11:46,16:11:46,5,5579_mai_yellow,stan,1743714698,0.00016986,0.169860256,0.492637095,299.8114839,191.0964533,17.22350736,27.02198398,0.007874311,2.838533797,0.007862196,0.004914959,49.61700543,25.36818387,24.99633548,3.178982976,39.98536321,1.279921278,3.200974495,1.899061698,-7.490837295,17.70272875,1.319905996,61.14880288,0,0,1,0,47872,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9975484,252.8981462,0.84300071,0.16539137,2,0.5,0: Broadleaf,2,1743714698,299.8114839,300.0289032,14.20084839,14.13387097,299.8604839,14.14884839,500.0135806,90.02992258,0.099993832,25.11201613,24.99633548,999.9,0,0,10000.51903,0,141.306,-0.196866926,304.1514194,304.3301613,0.067407171,300.0289032,14.13387097,1.278540968,1.272472258,10.54892258,10.47757742,299.9975484,0.899983419,0.100016555,0,2.323825806,0,960.2778065,2812.355484,36.21341935,40.34454839,38.06416129,40.02803226,36.58435484,269.9929032,30.00709677,0,1743714706,0,2.321269231,0.772403427,-3.660512829,960.2703077,15,1743714722,16:12:02,1743714722,1743714722,67,-0.02,0,-0.049,0.052,300,14,0.25,0.13,-0.176399029,-0.380822854,0.07218004,1,2.2967,0.58418946,0.187137636,-1,0.067088798,0.008151707,0.000951822,1,2,2,2-Feb,3.13484,2.7603,0.0721364,0.0714703,0.0731186,0.072168,29752.3,29735.6,29791.6,29583.4,36532.1,36393.3,41967.5,42056.7,1.94375,1.90535,0.0729449,0,23.8011,999.9,32.9,28.6,14.3602,62.5628,28.7901,1,-0.115986,0.0251253,20.4142,5.22732,12.0114,4.9923,3.28995,9999,9999,9999,999.9,1.86707,1.86627,1.86567,1.86567,1.86746,1.86996,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.049,0.052,0.601727451,-0.002150082,2.08E-07,-1.53E-10,-0.027828522,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.797119,2.26196,1.39648,2.34253,1.49536,2.65747,32.7535,13.7118,18,480.893,447.357,24.0057,26.07,30.0002,25.9466,25.8774,15.9641,-30,-30,24.0079,300,0,101.883,101.105,NA
67,1743714792,12878.9,20250403 16:13:11,16:13:11,5,5579_mai_yellow,stan,1743714784,0.000166798,0.166797577,0.011811318,199.9793333,190.776897,17.19298116,18.02231279,0.007729678,2.838815558,0.007718004,0.0048248,49.61568897,25.3895303,25.00137333,3.179937941,39.95415964,1.280489682,3.204897047,1.899448259,-7.355773126,20.08017479,1.497211386,63.83730202,0,0,1,0,47815,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9931,252.8940953,0.842999707,0.165389434,2,0.5,0: Broadleaf,2,1743714784,199.9793333,199.9974,14.20858,14.14281,200.0413333,14.15558,500.0079667,90.02090667,0.099969757,25.13257667,25.00137333,999.9,0,0,10003.24967,0,141.306,0.202241567,203.0851667,202.8665667,0.065638577,199.9974,14.14281,1.279056667,1.273148667,10.55500333,10.48555,299.9931,0.900013233,0.09998676,0,2.231566667,0,958.4865667,2812.342333,36.62913333,40.9706,38.50413333,41.054,37.04546667,269.9963333,29.99633333,0,1743714792,0,2.261044,-0.059753864,-3.076769212,958.40816,15,1743714809,16:13:28,1743714804,1743714809,68,-0.22,0.001,-0.062,0.053,200,14,0.37,0.21,0.22889865,-0.450054934,0.052842934,1,2.274038235,-0.210158908,0.212983231,-1,0.06585169,-0.003556501,0.000900378,1,2,2,2-Feb,3.13478,2.76028,0.0509853,0.0505087,0.0731374,0.0721958,30430.1,30406,29791.2,29582.6,36530.1,36390.9,41966.5,42055.7,1.94345,1.90392,0.0755861,0,23.7568,999.9,32.9,28.6,14.3626,62.6128,28.774,1,-0.114512,0.176555,20.4137,5.22598,12.0104,4.9927,3.29,9999,9999,9999,999.9,1.86707,1.86624,1.86562,1.86566,1.86743,1.86996,1.86859,1.87002,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.062,0.053,0.581397776,-0.002150082,2.08E-07,-1.53E-10,-0.027478771,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.587158,2.28516,1.39648,2.35352,1.49536,2.64526,32.7535,13.6942,18,480.764,446.522,23.8625,26.0766,30.0001,25.9531,25.8818,11.7507,-30,-30,23.8667,200,0,101.881,101.103,NA
68,1743714879,12965.9,20250403 16:14:38,16:14:38,5,5579_mai_yellow,stan,1743714871,0.000167333,0.16733345,-0.350159694,100.1105484,167.7266215,15.11473978,9.021495065,0.007765661,2.838188468,0.007753876,0.00484723,49.61636525,25.39132781,24.99168065,3.178100836,39.98045714,1.281476324,3.205256807,1.896624512,-7.379405148,21.84721157,1.62926051,65.71343218,0,0,1,0,47878,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9927742,252.894199,0.843000968,0.165391868,2,0.5,0: Broadleaf,2,1743714871,100.1105484,99.9771871,14.22040323,14.15442258,100.1565484,14.16640323,500.0069355,90.01533871,0.099990894,25.13446129,24.99168065,999.9,0,0,10000.02032,0,141.306,0.32732829,101.7514839,101.4126774,0.065926148,99.9771871,14.15442258,1.28005,1.274116452,10.56663226,10.49694194,299.9927742,0.899959806,0.100040187,0,2.277193548,0,957.2915806,2812.288387,37.028,41.403,38.907,41.75577419,37.45325806,269.9816129,30.00870968,0,1743714879,0,2.283157692,-0.462095735,-2.620136746,957.2485,15,1743714896,16:14:55,1743714894,1743714896,69,-0.194,0.001,-0.046,0.054,100,14,0.22,0.26,0.35135605,-0.371048398,0.054137849,1,2.277079412,-0.560609629,0.206074284,-1,0.065898443,-0.00301824,0.000773083,1,2,2,2-Feb,3.13474,2.7603,0.0266702,0.0263772,0.0731783,0.0722346,31207.7,31178.2,29789.3,29582,36525.5,36388.2,41963.5,42054.8,1.94352,1.90403,0.0776127,0,23.7149,999.9,32.9,28.6,14.3644,62.5528,28.8542,1,-0.114566,0.103758,20.4137,5.22583,12.0126,4.99185,3.28995,9999,9999,9999,999.9,1.86707,1.86621,1.86562,1.86564,1.8674,1.86995,1.86859,1.87005,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.046,0.054,0.361312316,-0.002150082,2.08E-07,-1.53E-10,-0.026502304,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,0.369873,2.30713,1.39648,2.34375,1.49536,2.63916,32.7758,13.6855,18,480.846,446.617,23.8792,26.081,30,25.9575,25.8861,7.39031,-30,-30,23.8859,100,0,101.874,101.101,NA
69,1743714960,13046.9,20250403 16:15:59,16:15:59,5,5579_mai_yellow,stan,1743714952,0.000179518,0.179517823,-0.533054932,50.2122,149.5766851,13.48072868,4.525418143,0.008306215,2.837770981,0.008292732,0.005184167,49.61986957,25.43601399,25.03055484,3.185474467,39.90864547,1.282828938,3.214413625,1.90264553,-7.916735996,23.22584227,1.73308368,66.66205952,0,0,1,0,47813,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0160968,252.913677,0.843000358,0.165390691,2,0.5,0: Broadleaf,2,1743714952,50.2122,50.0025871,14.23374839,14.16296452,50.2262,14.17974839,500.0082903,90.02585161,0.100017055,25.18236774,25.03055484,999.9,0,0,9996.291613,0,141.3023226,0.283435097,51.0121871,50.72094194,0.07212441,50.0025871,14.16296452,1.281526129,1.275033226,10.58392258,10.50774516,300.0160968,0.89998929,0.100010503,0,2.315796774,0,957.0077419,2812.533226,36.67719355,39.83241935,38.49177419,39.79616129,36.69325806,270.0106452,30.00516129,0,1743714960,0,2.3002,-0.410153861,-0.461307689,957.02864,15,1743714977,16:16:17,1743714977,1743714976,70,-0.074,-0.001,-0.014,0.054,50,14,0.33,0.11,0.3112977,-0.496757606,0.059762285,1,2.305970588,-0.142151267,0.193970482,-1,0.071847815,0.004627947,0.000867304,1,2,2,2-Feb,3.13479,2.76022,0.0134863,0.0133064,0.0732332,0.0722775,31631.5,31597.6,29790.3,29582.8,36524.4,36387.1,41965.1,42055.8,1.94342,1.9034,0.0799075,0,23.7192,999.9,33,28.6,14.4033,62.6728,28.8261,1,-0.113498,0.358453,20.4115,5.22642,12.0108,4.99175,3.28993,9999,9999,9999,999.9,1.86707,1.86627,1.86562,1.86566,1.8674,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.014,0.054,0.167316522,-0.002150082,2.08E-07,-1.53E-10,-0.02527304,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.1,1.1,0.26123,2.33521,1.39648,2.35352,1.49536,2.63916,32.7758,13.6592,18,480.818,446.271,23.7748,26.0833,30.0003,25.9613,25.8904,5.23109,-30,-30,23.7665,50,0,101.877,101.103,NA
70,1743715060,13147.4,20250403 16:17:40,16:17:40,5,5579_mai_yellow,stan,1743715052,0.000184808,0.184808484,1.147484539,399.5209355,174.9897278,15.77256288,36.01050847,0.00856751,2.837579545,0.008553165,0.005347015,49.61462081,25.39053819,25.02426774,3.184280923,40.08219574,1.285032546,3.205993391,1.899248376,-8.150054124,17.4475688,1.301674105,60.21380959,0,0,1,0,47969,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9849032,252.8873344,0.843000203,0.165390392,2,0.5,0: Broadleaf,2,1743715052,399.5209355,400.0094516,14.25687742,14.18400968,399.6759355,14.20287742,500.0119032,90.03420323,0.100018219,25.13831935,25.02426774,999.9,0,0,9994.190323,0,141.3036129,-1.075993548,404.7035806,405.7647419,0.073790526,400.0094516,14.18400968,1.283689677,1.277045806,10.60923871,10.53139355,299.9849032,0.899990065,0.100010023,0,2.329741935,0,950.4943226,2812.240968,35.405,38.01196774,37.07229032,37.24570968,35.39896774,269.9825806,30.00032258,0,1743715060,0,2.300142308,-1.012817098,-3.150153831,950.5019231,15,1743715076,16:17:56,1743715075,1743715076,71,0.588,-0.001,-0.155,0.054,400,14,0.4,0.23,-1.10515561,0.445158397,0.063657887,1,2.305338235,-0.429223836,0.212240419,-1,0.074296588,-0.00944136,0.001134029,1,2,2,2-Feb,3.13467,2.76026,0.0905883,0.089807,0.0733271,0.0723601,29159.7,29147.6,29790.6,29582.6,36523,36385.2,41966.2,42055.9,1.94342,1.90408,0.0707358,0,23.8613,999.9,33,28.6,14.4025,62.3828,28.8582,1,-0.113293,0.389809,20.4133,5.22403,12.0113,4.9929,3.2899,9999,9999,9999,999.9,1.86707,1.86626,1.86563,1.86567,1.86743,1.86996,1.86859,1.87004,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.155,0.054,0.093375517,-0.002150082,2.08E-07,-1.53E-10,-0.025961168,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.4,1.4,0.997314,2.28394,1.39648,2.35718,1.49536,2.60132,32.7758,13.6417,18,480.822,446.7,23.6358,26.0854,30.0001,25.9618,25.8926,19.9744,-30,-30,23.6119,400,0,101.88,101.103,NA
71,1743715137,13224.4,20250403 16:18:57,16:18:57,5,5579_mai_yellow,stan,1743715129,0.000174389,0.174389392,1.082410365,399.537129,176.6872712,15.9250576,36.01081025,0.008143239,2.838154952,0.008130281,0.005082588,49.61576719,25.31180326,24.95567419,3.171284466,40.30215082,1.285825673,3.190464149,1.885458793,-7.690572171,15.47578922,1.153463935,58.55444818,0,0,1,0,47921,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.989,252.8910309,0.843001013,0.165391955,2,0.5,0: Broadleaf,2,1743715129,399.537129,399.9979677,14.26613548,14.19737419,399.701129,14.21313548,499.9950645,90.03132258,0.100000971,25.05681613,24.95567419,999.9,0,0,9998.039355,0,141.3166452,-0.451051774,405.3299355,405.7587419,0.070171694,399.9979677,14.19737419,1.284526774,1.278209032,10.61901935,10.54503871,299.989,0.899955935,0.100044039,0,2.342322581,0,950.1629677,2812.249355,35.8506129,39.59854839,37.663,38.91303226,36.151,269.9770968,30.00870968,0,1743715137,0,2.349288,-0.543023088,1.138076935,950.15348,15,1743715161,16:19:20,1743715161,1743715153,72,-0.009,0,-0.164,0.053,400,14,0.45,0.15,-0.45326075,0.082735385,0.04804814,1,2.306117647,0.432079443,0.236623939,-1,0.069880818,0.010136658,0.001269495,1,2,2,2-Feb,3.1348,2.7603,0.0905905,0.0897932,0.0733659,0.0724059,29159.5,29148.3,29790.5,29582.9,36521,36383.9,41965.7,42056.4,1.94387,1.90403,0.0675097,0,23.848,999.9,33,28.6,14.4029,62.6028,28.8862,1,-0.115152,-0.0485757,20.414,5.22882,12.0125,4.9919,3.28988,9999,9999,9999,999.9,1.86707,1.86624,1.86559,1.86567,1.86742,1.86996,1.86859,1.87011,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.164,0.053,0.681788568,-0.002150082,2.08E-07,-1.53E-10,-0.026573445,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1,1,0.997314,2.27539,1.39648,2.3584,1.49536,2.65137,32.7758,13.6417,18,481.098,446.661,23.8814,26.0854,30,25.9618,25.8914,19.9702,-30,-30,23.9054,400,0,101.879,101.104,NA
72,1743715230,13316.9,20250403 16:20:29,16:20:29,5,5579_mai_yellow,stan,1743715222,0.000185083,0.185083451,2.251908469,599.075129,167.0275902,15.05429488,53.9949935,0.008614452,2.838458655,0.008599954,0.005376272,49.61692105,25.37505039,24.99879677,3.179449502,40.20463552,1.287779442,3.203062097,1.89167006,-8.162180169,19.0005213,1.416801814,61.87206399,0,0,1,0,47963,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9993871,252.8994949,0.843000039,0.165390075,2,0.5,0: Broadleaf,2,1743715222,599.075129,600.0202258,14.28792903,14.21495484,599.297129,14.23592903,500.0096129,90.0305871,0.100000677,25.12296129,24.99879677,999.9,0,0,9999.984194,0,141.3229677,-1.297189677,607.4030968,608.6726452,0.07544529,600.0202258,14.21495484,1.286572581,1.279781935,10.64290968,10.56346774,299.9993871,0.899989129,0.100010884,0,2.396606452,0,950.4320645,2812.376129,36.33232258,40.54006452,38.18912903,40.38877419,36.72358065,269.996129,30,0,1743715230,0,2.373024,-0.314346165,1.155076974,950.46728,15,1743715248,16:20:48,1743715246,1743715248,73,0.354,-0.002,-0.222,0.052,600,14,0.38,0.21,-1.33760625,0.454410394,0.11963205,1,2.369488235,0.112840332,0.185513199,-1,0.07550559,-0.00838934,0.001541775,1,2,2,2-Feb,3.13491,2.76023,0.121943,0.120887,0.073447,0.0724727,28154.7,28153.5,29790.7,29583.6,36518.4,36382.6,41965.8,42057.3,1.94405,1.90515,0.0739694,0,23.7763,999.9,33,28.7,14.4871,62.3428,28.8982,1,-0.115234,0.189545,20.4134,5.22912,12.0122,4.99265,3.28982,9999,9999,9999,999.9,1.86707,1.86622,1.86558,1.86566,1.8674,1.86996,1.86859,1.87007,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.222,0.052,0.672642132,-0.002150082,2.08E-07,-1.53E-10,-0.026781325,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.1,1.3,1.37329,2.26562,1.39771,2.35229,1.49536,2.59033,32.7758,13.6242,18,481.165,447.305,23.8835,26.0744,29.9999,25.957,25.8861,27.4867,-30,-30,23.8998,600,0,101.879,101.106,NA
73,1743715328,13414.9,20250403 16:22:07,16:22:07,5,5579_mai_yellow,stan,1743715320,0.000178596,0.178596176,2.518664356,798.9816,294.9546453,26.58784849,72.02192632,0.008317008,2.838127436,0.008303491,0.005190895,49.61637745,25.39691285,24.99768333,3.179238447,40.1776525,1.288456863,3.206899317,1.890781584,-7.87609136,22.24446679,1.659043511,65.64379638,0,0,1,0,47881,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,299.9996667,252.899425,0.84299902,0.165388109,2,0.5,0: Broadleaf,2,1743715320,798.9816,800.0461333,14.29361,14.22319333,799.0986,14.24461,500.0049,90.04215,0.100008867,25.14306333,24.99768333,999.9,0,0,9996.668333,0,141.3264333,-1.584413333,810.0429333,811.5894667,0.073834537,800.0461333,14.22319333,1.287335667,1.280687333,10.65179667,10.57409333,299.9996667,0.900027367,0.099972633,0,2.265723333,0,953.8963333,2812.415,36.79546667,41.14153333,38.6622,41.38726667,37.229,270.008,29.99,0,1743715328,0,2.284180769,-0.113637611,1.692410261,953.8865769,15,1743715346,16:22:26,1743715346,1743715344,74,0.521,-0.003,-0.117,0.049,800,14,0.7,0.14,-1.6026305,0.41760743,0.059868508,1,2.274732353,0.111891517,0.226216429,-1,0.073899288,2.14E-05,0.000969287,1,2,2,2-Feb,3.13491,2.76029,0.148458,0.147182,0.0734999,0.0725064,27306.7,27313.2,29792.6,29585.1,36519.2,36383.8,41968.6,42059.6,1.94445,1.9056,0.0776313,0,23.7224,999.9,33,28.7,14.4833,62.3828,28.8341,1,-0.117678,0.0498829,20.4142,5.22897,12.0116,4.99315,3.2899,9999,9999,9999,999.9,1.86707,1.86625,1.86561,1.86566,1.8674,1.86996,1.86859,1.87012,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.117,0.049,1.026689456,-0.002150082,2.08E-07,-1.53E-10,-0.028926338,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.4,1.3,1.72729,2.26196,1.39771,2.35352,1.49536,2.5769,32.7758,13.6067,18,481.306,447.476,23.9353,26.0569,29.9999,25.9444,25.8731,34.5648,-30,-30,23.9367,800,0,101.886,101.112,NA
74,1743715418,13505.5,20250403 16:23:38,16:23:38,5,5579_mai_yellow,stan,1743715411,0.000179864,0.1798636,3.157874905,998.6393333,370.5099638,33.40231336,90.02960029,0.008369244,2.839373062,0.008355563,0.005223454,49.62110257,25.4286458,25.01118667,3.181798859,40.12657393,1.289285007,3.213045322,1.892513852,-7.931984753,25.10910229,1.872303218,68.67052333,0,0,1,0,47929,-,-,0,0,0,0,-,-,0,0,0,0.5,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,300.0228333,252.9194175,0.843000563,0.165391087,2,0.5,0: Broadleaf,2,1743715411,998.6393333,999.9743333,14.30119333,14.23027667,998.9483333,14.25119333,499.9990667,90.05227667,0.099990813,25.17521667,25.01118667,999.9,0,0,10003.18567,0,141.3463333,-1.571811,1012.887333,1014.41,0.070453037,999.9743333,14.23027667,1.287813667,1.281468667,10.65737,10.58326,300.0228333,0.899982067,0.100017957,0,2.263043333,0,959.0757333,2812.589333,37.16633333,41.36233333,39.00806667,41.7706,37.50813333,270.0156667,30.008,0,1743715418,0,2.28042,-0.177238457,2.529076907,959.07148,15,1743715445,16:24:05,1743715445,1743715435,75,0.24,0.001,-0.309,0.05,1000,14,0.58,0.18,-1.5940505,0.26142394,0.142915861,1,2.287964706,-0.237280364,0.231325715,-1,0.07023592,0.003752841,0.001029815,1,2,2,2-Feb,3.13489,2.76028,0.171813,0.170369,0.0735275,0.0725525,26559.3,26571.5,29793.7,29585.6,36520.1,36383,41970.4,42060.4,1.9444,1.90667,0.0804514,0,23.6914,999.9,33,28.7,14.4833,62.3919,28.742,1,-0.118758,0.192386,20.4119,5.22897,12.0105,4.99265,3.28978,9999,9999,9999,999.9,1.86707,1.86628,1.86563,1.86566,1.86745,1.86996,1.86859,1.8701,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,-0.309,0.05,1.547751357,-0.002150082,2.08E-07,-1.53E-10,-0.031876587,-0.002722057,0.000786767,-1.37E-05,4,2345,1,26,1.2,1.2,2.06421,2.24365,1.39771,2.35596,1.49536,2.66357,32.798,13.5979,18,481.148,448.012,23.8442,26.0393,30,25.9292,25.858,41.3263,-30,-30,23.8353,1000,0,101.89,101.113,NA
